time (min),bacterium area (pixels),bacterium area (µm^2)
1211,968,2.617472
1212,982,2.655328
1213,971,2.625584
1214,992,2.682368
1215,996,2.693184
1216,1001,2.7067039999999998
1217,1007,2.722928
1218,1020,2.7580799999999996
1219,1024,2.768896
1220,1029,2.782416
1221,1032,2.7905279999999997
1222,1045,2.8256799999999997
1223,1046,2.828384
1224,1058,2.860832
1225,1067,2.8851679999999997
1226,1074,2.904096
1227,1074,2.904096
1228,1081,2.923024
1229,1093,2.955472
1230,1095,2.96088
1231,1100,2.9743999999999997
1232,1113,3.009552
1233,1105,2.98792
1234,1111,3.0041439999999997
1235,1123,3.0365919999999997
1236,1125,3.042
1237,1136,3.071744
1238,1134,3.0663359999999997
1239,1155,3.1231199999999997
1240,1160,3.13664
1241,1184,3.201536
1242,1186,3.2069439999999996
1243,1201,3.2475039999999997
1244,1214,3.282656
1245,1228,3.320512
1246,1209,3.2691359999999996
1247,1189,3.2150559999999997
1248,1195,3.23128
1249,1207,3.263728
1250,1200,3.2447999999999997
1251,1195,3.23128
1252,710,1.9198399999999998
1253,704,1.903616
1254,709,1.917136
1255,716,1.9360639999999998
1256,720,1.94688
1257,720,1.94688
1258,726,1.963104
1259,722,1.9522879999999998
1260,735,1.9874399999999999
1261,744,2.011776
1262,741,2.0036639999999997
1263,754,2.0388159999999997
1264,754,2.0388159999999997
1265,765,2.0685599999999997
1266,770,2.08208
1267,773,2.090192
1268,778,2.103712
1269,779,2.106416
1270,789,2.133456
1271,788,2.1307519999999998
1272,796,2.1523839999999996
1273,802,2.168608
1274,803,2.171312
1275,806,2.179424
1276,818,2.211872
1277,818,2.211872
1278,824,2.228096
1279,832,2.2497279999999997
1280,830,2.2443199999999996
1281,841,2.2740639999999996
1282,846,2.287584
1283,856,2.314624
1284,853,2.3065119999999997
1285,864,2.3362559999999997
1286,871,2.355184
1287,868,2.347072
1288,878,2.374112
1289,883,2.387632
1290,893,2.414672
1291,900,2.4335999999999998
1292,903,2.441712
1293,902,2.439008
1294,921,2.4903839999999997
1295,919,2.4849759999999996
1296,928,2.509312
1297,934,2.525536
1298,940,2.54176
1299,954,2.5796159999999997
1300,957,2.587728
1301,953,2.5769119999999996
1302,958,2.590432
1303,967,2.6147679999999998
1304,966,2.6120639999999997
1305,984,2.660736
1306,986,2.6661439999999996
1307,992,2.682368
1308,1000,2.7039999999999997
1309,995,2.69048
1310,1017,2.749968
1311,1021,2.7607839999999997
1312,1022,2.7634879999999997
1313,1029,2.782416
1314,1035,2.79864
1315,1044,2.8229759999999997
1316,1042,2.8175679999999996
1317,1057,2.858128
1318,1056,2.8554239999999997
1319,1070,2.89328
1320,1071,2.895984
1321,1086,2.9365439999999996
1322,1077,2.9122079999999997
1323,1084,2.931136
1324,1087,2.9392479999999996
1325,1102,2.979808
1326,1092,2.952768
1327,1102,2.979808
1328,1095,2.96088
1329,1104,2.985216
1330,1111,3.0041439999999997
1331,1121,3.0311839999999997
1332,1129,3.052816
1333,1133,3.0636319999999997
1334,1127,3.047408
1335,1135,3.0690399999999998
1336,1160,3.13664
1337,1189,3.2150559999999997
1338,1189,3.2150559999999997
1339,1220,3.2988799999999996
1340,657,1.7765279999999999
1341,656,1.7738239999999998
1342,658,1.779232
1343,658,1.779232
1344,662,1.7900479999999999
1345,662,1.7900479999999999
1346,671,1.8143839999999998
1347,675,1.8252
1348,677,1.8306079999999998
1349,677,1.8306079999999998
1350,680,1.83872
1351,686,1.854944
1352,692,1.871168
1353,690,1.8657599999999999
1354,701,1.8955039999999999
1355,703,1.900912
1356,709,1.917136
1357,707,1.9117279999999999
1358,715,1.93336
1359,720,1.94688
1360,729,1.9712159999999999
1361,723,1.9549919999999998
1362,720,1.94688
1363,743,2.0090719999999997
1364,743,2.0090719999999997
1365,748,2.022592
1366,749,2.025296
1367,754,2.0388159999999997
1368,756,2.044224
1369,759,2.052336
1370,771,2.084784
1371,774,2.0928959999999996
1372,780,2.10912
1373,784,2.119936
1374,788,2.1307519999999998
1375,0,0.0
1376,791,2.138864
1377,806,2.179424
1378,805,2.17672
1379,815,2.20376
1380,819,2.2145759999999997
1381,824,2.228096
1382,833,2.2524319999999998
1383,831,2.2470239999999997
1384,834,2.255136
1385,841,2.2740639999999996
1386,852,2.3038079999999996
1387,846,2.287584
1388,849,2.295696
1389,862,2.330848
1390,869,2.349776
1391,869,2.349776
1392,881,2.382224
1393,886,2.3957439999999997
1394,893,2.414672
1395,890,2.40656
1396,891,2.409264
1397,900,2.4335999999999998
1398,915,2.47416
1399,916,2.476864
1400,919,2.4849759999999996
1401,926,2.503904
1402,939,2.539056
1403,942,2.5471679999999997
1404,940,2.54176
1405,941,2.5444639999999996
1406,953,2.5769119999999996
1407,957,2.587728
1408,968,2.617472
1409,978,2.6445119999999998
1410,969,2.620176
1411,983,2.658032
1412,983,2.658032
1413,995,2.69048
1414,995,2.69048
1415,1005,2.71752
1416,1007,2.722928
1417,1013,2.739152
1418,1014,2.741856
1419,1030,2.7851199999999996
1420,1029,2.782416
1421,1050,2.8392
1422,1037,2.804048
1423,1041,2.8148639999999996
1424,1057,2.858128
1425,1058,2.860832
1426,1077,2.9122079999999997
1427,1077,2.9122079999999997
1428,1081,2.923024
1429,1089,2.9446559999999997
1430,1106,2.990624
1431,1092,2.952768
1432,1097,2.9662879999999996
1433,1113,3.009552
1434,1117,3.020368
1435,1132,3.0609279999999996
1436,1145,3.0960799999999997
1437,1138,3.077152
1438,1154,3.1204159999999996
1439,1150,3.1096
1440,1160,3.13664
1441,1163,3.144752
1442,1170,3.16368
1443,1183,3.198832
1444,1185,3.20424
1445,1202,3.2502079999999998
1446,1210,3.2718399999999996
1447,1256,3.3962239999999997
1448,677,1.8306079999999998
1449,681,1.841424
1450,691,1.868464
1451,698,1.887392
1452,701,1.8955039999999999
1453,699,1.8900959999999998
1454,703,1.900912
1455,715,1.93336
1456,717,1.9387679999999998
1457,718,1.9414719999999999
1458,722,1.9522879999999998
1459,729,1.9712159999999999
1460,725,1.9604
1461,736,1.990144
1462,738,1.9955519999999998
1463,745,2.01448
1464,746,2.017184
1465,752,2.0334079999999997
1466,758,2.049632
1467,771,2.084784
1468,769,2.079376
1469,777,2.1010079999999998
1470,780,2.10912
1471,781,2.111824
1472,784,2.119936
1473,794,2.146976
1474,793,2.144272
1475,799,2.1604959999999997
1476,806,2.179424
1477,816,2.206464
1478,809,2.1875359999999997
1479,820,2.2172799999999997
1480,825,2.2308
1481,827,2.236208
1482,834,2.255136
1483,835,2.25784
1484,842,2.2767679999999997
1485,851,2.301104
1486,842,2.2767679999999997
1487,860,2.32544
1488,859,2.322736
1489,865,2.3389599999999997
1490,869,2.349776
1491,884,2.390336
1492,886,2.3957439999999997
1493,883,2.387632
1494,892,2.411968
1495,904,2.444416
1496,908,2.4552319999999996
1497,916,2.476864
1498,918,2.482272
1499,922,2.4930879999999997
1500,930,2.5147199999999996
1501,941,2.5444639999999996
1502,936,2.530944
1503,946,2.557984
1504,950,2.5688
1505,953,2.5769119999999996
1506,964,2.6066559999999996
1507,977,2.6418079999999997
1508,967,2.6147679999999998
1509,979,2.647216
1510,986,2.6661439999999996
1511,993,2.685072
1512,997,2.6958879999999996
1513,1002,2.709408
1514,1003,2.712112
1515,1019,2.7553759999999996
1516,1012,2.7364479999999998
1517,1017,2.749968
1518,1037,2.804048
1519,1033,2.7932319999999997
1520,1037,2.804048
1521,1056,2.8554239999999997
1522,1057,2.858128
1523,1073,2.901392
1524,1082,2.925728
1525,1073,2.901392
1526,1085,2.93384
1527,1095,2.96088
1528,1103,2.982512
1529,1117,3.020368
1530,1108,2.9960319999999996
1531,1140,3.08256
1532,1131,3.0582239999999996
1533,1144,3.0933759999999997
1534,1142,3.0879679999999996
1535,1144,3.0933759999999997
1536,1157,3.1285279999999998
1537,1166,3.1528639999999997
1538,1182,3.196128
1539,1199,3.2420959999999996
1540,1204,3.255616
1541,1223,3.3069919999999997
1542,1262,3.412448
1543,1232,3.3313279999999996
1544,1233,3.3340319999999997
1545,1244,3.3637759999999997
1546,1236,3.342144
1547,1266,3.4232639999999996
1548,1263,3.415152
1549,1274,3.444896
1550,1303,3.5233119999999998
1551,717,1.9387679999999998
1552,720,1.94688
1553,729,1.9712159999999999
1554,724,1.9576959999999999
1555,728,1.9685119999999998
1556,730,1.97392
1557,737,1.992848
1558,743,2.0090719999999997
1559,748,2.022592
1560,747,2.019888
1561,756,2.044224
1562,757,2.046928
1563,768,2.076672
1564,766,2.0712639999999998
1565,768,2.076672
1566,778,2.103712
1567,776,2.0983039999999997
1568,789,2.133456
1569,795,2.14968
1570,792,2.141568
1571,804,2.174016
1572,811,2.192944
1573,809,2.1875359999999997
1574,818,2.211872
1575,818,2.211872
1576,829,2.241616
1577,834,2.255136
1578,839,2.268656
1579,841,2.2740639999999996
1580,844,2.2821759999999998
1581,851,2.301104
1582,856,2.314624
1583,853,2.3065119999999997
1584,863,2.3335519999999996
1585,875,2.3659999999999997
1586,873,2.360592
1587,884,2.390336
1588,882,2.384928
1589,898,2.4281919999999997
1590,896,2.422784
1591,909,2.4579359999999997
1592,923,2.495792
1593,916,2.476864
1594,921,2.4903839999999997
1595,925,2.5012
1596,934,2.525536
1597,938,2.536352
1598,942,2.5471679999999997
1599,944,2.5525759999999997
1600,958,2.590432
1601,962,2.601248
1602,967,2.6147679999999998
1603,976,2.6391039999999997
1604,981,2.652624
1605,990,2.67696
1606,985,2.66344
1607,993,2.685072
1608,1003,2.712112
1609,1010,2.7310399999999997
1610,1014,2.741856
1611,1022,2.7634879999999997
1612,1021,2.7607839999999997
1613,1026,2.774304
1614,1035,2.79864
1615,1040,2.81216
1616,1048,2.833792
1617,1056,2.8554239999999997
1618,1055,2.8527199999999997
1619,1063,2.8743519999999996
1620,1072,2.898688
1621,1066,2.8824639999999997
1622,1068,2.8878719999999998
1623,1088,2.9419519999999997
1624,1088,2.9419519999999997
1625,1094,2.958176
1626,1103,2.982512
1627,1112,3.0068479999999997
1628,1114,3.012256
1629,1115,3.01496
1630,1126,3.044704
1631,1135,3.0690399999999998
1632,1124,3.0392959999999998
1633,1151,3.112304
1634,1140,3.08256
1635,1148,3.104192
1636,1173,3.171792
1637,1230,3.3259199999999995
1638,1224,3.3096959999999997
1639,1234,3.3367359999999997
1640,1240,3.35296
1641,1254,3.3908159999999996
1642,1252,3.385408
1643,1233,3.3340319999999997
1644,1249,3.377296
1645,1269,3.4313759999999998
1646,1281,3.463824
1647,1244,3.3637759999999997
1648,1210,3.2718399999999996
1649,1349,3.647696
1650,1251,3.382704
1651,1175,3.1771999999999996
1652,1277,3.4530079999999996
1653,736,1.990144
1654,741,2.0036639999999997
1655,750,2.028
1656,751,2.030704
1657,752,2.0334079999999997
1658,758,2.049632
1659,755,2.04152
1660,761,2.057744
1661,765,2.0685599999999997
1662,772,2.087488
1663,775,2.0955999999999997
1664,780,2.10912
1665,795,2.14968
1666,787,2.1280479999999997
1667,790,2.13616
1668,799,2.1604959999999997
1669,801,2.165904
1670,804,2.174016
1671,805,2.17672
1672,803,2.171312
1673,804,2.174016
1674,815,2.20376
1675,822,2.2226879999999998
1676,823,2.225392
1677,820,2.2172799999999997
1678,838,2.265952
1679,831,2.2470239999999997
1680,846,2.287584
1681,847,2.290288
1682,858,2.320032
1683,857,2.317328
1684,860,2.32544
1685,866,2.3416639999999997
1686,872,2.357888
1687,880,2.37952
1688,882,2.384928
1689,895,2.42008
1690,898,2.4281919999999997
1691,900,2.4335999999999998
1692,902,2.439008
1693,907,2.452528
1694,907,2.452528
1695,920,2.4876799999999997
1696,929,2.512016
1697,931,2.5174239999999997
1698,938,2.536352
1699,952,2.5742079999999996
1700,949,2.566096
1701,949,2.566096
1702,964,2.6066559999999996
1703,959,2.593136
1704,964,2.6066559999999996
1705,981,2.652624
1706,985,2.66344
1707,999,2.7012959999999997
1708,997,2.6958879999999996
1709,1006,2.720224
1710,1009,2.7283359999999997
1711,1012,2.7364479999999998
1712,1025,2.7716
1713,1039,2.809456
1714,1038,2.806752
1715,1038,2.806752
1716,1050,2.8392
1717,1043,2.8202719999999997
1718,1052,2.8446079999999996
1719,1064,2.8770559999999996
1720,1062,2.871648
1721,1068,2.8878719999999998
1722,1088,2.9419519999999997
1723,1083,2.928432
1724,1108,2.9960319999999996
1725,1100,2.9743999999999997
1726,1126,3.044704
1727,1135,3.0690399999999998
1728,1145,3.0960799999999997
1729,1147,3.101488
1730,1137,3.074448
1731,1176,3.1799039999999996
1732,1204,3.255616
1733,1211,3.2745439999999997
1734,1190,3.2177599999999997
1735,1158,3.131232
1736,991,2.679664
1737,860,2.32544
1738,532,1.4385279999999998
1739,689,1.8630559999999998
1740,696,1.8819839999999999
1741,702,1.898208
1742,703,1.900912
1743,702,1.898208
1744,708,1.914432
1745,726,1.963104
1746,722,1.9522879999999998
1747,726,1.963104
1748,727,1.9658079999999998
1749,740,2.00096
1750,736,1.990144
1751,736,1.990144
1752,752,2.0334079999999997
1753,754,2.0388159999999997
1754,760,2.05504
1755,767,2.073968
1756,764,2.0658559999999997
1757,772,2.087488
1758,777,2.1010079999999998
1759,779,2.106416
1760,777,2.1010079999999998
1761,788,2.1307519999999998
1762,794,2.146976
1763,790,2.13616
1764,805,2.17672
1765,812,2.195648
1766,813,2.198352
1767,818,2.211872
1768,821,2.2199839999999997
1769,836,2.260544
1770,836,2.260544
1771,835,2.25784
1772,844,2.2821759999999998
1773,854,2.3092159999999997
1774,850,2.2984
1775,860,2.32544
1776,864,2.3362559999999997
1777,872,2.357888
1778,876,2.3687039999999997
1779,889,2.4038559999999998
1780,891,2.409264
1781,898,2.4281919999999997
1782,899,2.4308959999999997
1783,899,2.4308959999999997
1784,919,2.4849759999999996
1785,915,2.47416
1786,924,2.498496
1787,938,2.536352
1788,939,2.539056
1789,936,2.530944
1790,948,2.563392
1791,958,2.590432
1792,958,2.590432
1793,973,2.630992
1794,973,2.630992
1795,970,2.62288
1796,980,2.64992
1797,985,2.66344
1798,980,2.64992
1799,1001,2.7067039999999998
1800,1009,2.7283359999999997
1801,1003,2.712112
1802,1023,2.7661919999999998
1803,1029,2.782416
1804,1020,2.7580799999999996
1805,1028,2.779712
1806,1032,2.7905279999999997
1807,1046,2.828384
1808,1045,2.8256799999999997
1809,1048,2.833792
1810,1046,2.828384
1811,1052,2.8446079999999996
1812,1063,2.8743519999999996
1813,1061,2.868944
1814,1078,2.9149119999999997
1815,1083,2.928432
1816,1076,2.9095039999999996
1817,1076,2.9095039999999996
1818,1111,3.0041439999999997
1819,1164,3.1474559999999996
1820,1189,3.2150559999999997
1821,1190,3.2177599999999997
1822,0,0.0
1823,0,0.0
1824,0,0.0
1825,0,0.0
1826,1193,3.225872
1827,1180,3.19072
1828,1210,3.2718399999999996
1829,1215,3.28536
1830,1220,3.2988799999999996
1831,1231,3.3286239999999996
1832,1251,3.382704
1833,731,1.976624
1834,725,1.9604
1835,730,1.97392
1836,729,1.9712159999999999
1837,745,2.01448
1838,746,2.017184
1839,750,2.028
1840,755,2.04152
1841,762,2.060448
1842,767,2.073968
1843,778,2.103712
1844,777,2.1010079999999998
1845,790,2.13616
1846,788,2.1307519999999998
1847,788,2.1307519999999998
1848,795,2.14968
1849,813,2.198352
1850,814,2.201056
1851,818,2.211872
1852,814,2.201056
1853,831,2.2470239999999997
1854,832,2.2497279999999997
1855,837,2.263248
1856,831,2.2470239999999997
1857,840,2.27136
1858,848,2.292992
1859,847,2.290288
1860,863,2.3335519999999996
1861,880,2.37952
1862,869,2.349776
1863,885,2.3930399999999996
1864,885,2.3930399999999996
1865,885,2.3930399999999996
1866,884,2.390336
1867,896,2.422784
1868,901,2.436304
1869,895,2.42008
1870,911,2.4633439999999998
1871,916,2.476864
1872,925,2.5012
1873,925,2.5012
1874,930,2.5147199999999996
1875,947,2.560688
1876,950,2.5688
1877,952,2.5742079999999996
1878,963,2.6039519999999996
1879,969,2.620176
1880,972,2.628288
1881,984,2.660736
1882,978,2.6445119999999998
1883,986,2.6661439999999996
1884,998,2.6985919999999997
1885,993,2.685072
1886,1000,2.7039999999999997
1887,1017,2.749968
1888,1011,2.7337439999999997
1889,1031,2.7878239999999996
1890,1035,2.79864
1891,1037,2.804048
1892,1040,2.81216
1893,1055,2.8527199999999997
1894,1059,2.863536
1895,1064,2.8770559999999996
1896,1066,2.8824639999999997
1897,1069,2.890576
1898,1085,2.93384
1899,1089,2.9446559999999997
1900,1104,2.985216
1901,1110,3.0014399999999997
1902,1114,3.012256
1903,1122,3.0338879999999997
1904,1122,3.0338879999999997
1905,1127,3.047408
1906,1144,3.0933759999999997
1907,1145,3.0960799999999997
1908,1148,3.104192
1909,1142,3.0879679999999996
1910,1155,3.1231199999999997
1911,1180,3.19072
1912,1181,3.193424
1913,1193,3.225872
1914,1189,3.2150559999999997
1915,1199,3.2420959999999996
1916,1210,3.2718399999999996
1917,1209,3.2691359999999996
1918,1221,3.3015839999999996
1919,1219,3.2961759999999996
1920,1242,3.3583679999999996
1921,1289,3.4854559999999997
1922,1278,3.4557119999999997
1923,1291,3.4908639999999997
1924,1302,3.5206079999999997
1925,1315,3.55576
1926,1318,3.563872
1927,1329,3.593616
1928,1345,3.6368799999999997
1929,1358,3.6720319999999997
1930,1356,3.6666239999999997
1931,1363,3.685552
1932,1369,3.7017759999999997
1933,1370,3.7044799999999998
1934,1369,3.7017759999999997
1935,1386,3.7477439999999995
1936,1347,3.6422879999999997
1937,780,2.10912
1938,789,2.133456
1939,1391,3.7612639999999997
1940,1394,3.769376
1941,1224,3.3096959999999997
1942,1326,3.585504
1943,1316,3.558464
1944,1432,3.8721279999999996
1945,1269,3.4313759999999998
1946,1262,3.412448
1947,828,2.238912
1948,833,2.2524319999999998
1949,840,2.27136
1950,837,2.263248
1951,848,2.292992
1952,858,2.320032
1953,857,2.317328
1954,859,2.322736
1955,869,2.349776
1956,871,2.355184
1957,869,2.349776
1958,876,2.3687039999999997
1959,880,2.37952
1960,895,2.42008
1961,894,2.417376
1962,899,2.4308959999999997
1963,913,2.468752
1964,912,2.466048
1965,915,2.47416
1966,927,2.506608
1967,925,2.5012
1968,932,2.5201279999999997
1969,931,2.5174239999999997
1970,944,2.5525759999999997
1971,937,2.533648
1972,949,2.566096
1973,959,2.593136
1974,955,2.5823199999999997
1975,964,2.6066559999999996
1976,964,2.6066559999999996
1977,977,2.6418079999999997
1978,987,2.6688479999999997
1979,984,2.660736
1980,991,2.679664
1981,999,2.7012959999999997
1982,1004,2.714816
1983,1009,2.7283359999999997
1984,1021,2.7607839999999997
1985,1029,2.782416
1986,1029,2.782416
1987,1045,2.8256799999999997
1988,1042,2.8175679999999996
1989,1046,2.828384
1990,1056,2.8554239999999997
1991,1064,2.8770559999999996
1992,1076,2.9095039999999996
1993,1078,2.9149119999999997
1994,1093,2.955472
1995,1094,2.958176
1996,1094,2.958176
1997,1110,3.0014399999999997
1998,1109,2.9987359999999996
1999,1123,3.0365919999999997
2000,1136,3.071744
2001,1139,3.079856
2002,1144,3.0933759999999997
2003,1145,3.0960799999999997
2004,1149,3.106896
2005,1156,3.1258239999999997
2006,1171,3.166384
2007,1172,3.169088
2008,1182,3.196128
2009,1186,3.2069439999999996
2010,1189,3.2150559999999997
2011,1216,3.288064
2012,1208,3.2664319999999996
2013,1227,3.317808
2014,1236,3.342144
2015,1236,3.342144
2016,1242,3.3583679999999996
2017,1253,3.3881119999999996
2018,1270,3.43408
2019,1273,3.442192
2020,1279,3.4584159999999997
2021,1301,3.5179039999999997
2022,1298,3.5097919999999996
2023,1291,3.4908639999999997
